Timestamp,Accelerometer,Encoder,Potentiometer,Pushbutton,Switch
91077,291,735,487,0,0
91143,291,735,487,0,0
91208,291,735,487,0,0
91273,292,735,487,0,0
91340,291,735,487,0,0
91418,289,735,487,0,0
91486,282,735,487,0,0
91552,282,735,487,0,0
91618,282,735,487,0,0
91651,282,735,487,0,0
91716,283,735,487,0,0
91782,282,735,487,0,0
91847,284,735,487,0,0
91913,286,735,487,0,0
92011,287,735,487,0,0
92079,287,735,487,0,0
92149,286,735,487,0,0
92217,287,735,487,0,0
92283,286,735,487,0,0
92349,286,735,487,0,0
92447,285,735,487,0,0
92513,286,735,487,0,0
92579,286,735,487,0,0
92645,285,735,487,0,0
92710,285,735,487,0,0
92808,283,735,487,0,0
92874,283,735,487,0,0
92940,281,735,487,0,0
93006,281,735,487,0,0
93074,283,735,487,0,0
93173,284,735,487,0,0
93239,285,735,487,0,0
93305,284,735,487,0,0
93372,283,735,487,0,0
93437,282,735,487,0,0
93502,282,735,487,0,0
93535,282,735,487,0,0
93602,284,735,487,0,0
93668,284,735,487,0,0
93734,283,735,487,0,0
93800,284,735,487,0,0
93866,28,735,487,0,0
93964,284,735,487,0,0
94031,285,735,487,0,0
94096,287,735,487,0,0
94162,286,735,487,0,0
94260,283,735,487,0,0
94326,283,735,487,0,0
94391,281,735,487,0,0
94457,281,735,487,0,0
94523,281,735,487,0,0
94622,282,735,487,0,0
94687,283,735,487,0,0
94753,285,735,487,0,0
94819,284,735,487,0,0
94885,285,735,487,0,0
94983,284,735,487,0,0
95052,284,735,487,0,0
95118,284,735,487,0,0
95184,284,735,487,0,0
95250,284,735,487,0,0
95349,286,735,487,0,0
95415,282,735,487,0,0
95481,279,735,487,0,0
95547,282,735,487,0,0
95613,283,735,487,0,0
95712,290,735,487,0,1
95778,293,735,487,0,1
95844,283,735,487,0,1
95909,283,735,487,0,1
95975,284,735,487,0,1
96074,284,735,487,0,1
96139,285,735,487,0,1
96205,284,735,487,0,1
96270,285,735,487,0,1
96345,285,735,487,0,1
96410,285,735,487,0,1
96509,288,735,487,0,1
96575,286,735,487,0,1
96640,284,735,487,0,1
96706,283,735,487,0,1
96772,278,735,487,0,1
96870,277,735,487,0,1
96936,282,735,487,0,1
97002,285,735,487,0,1
97068,285,735,487,0,1
97134,285,735,487,0,1
97167,285,735,487,0,0
97232,286,735,487,0,1
97298,285,735,487,0,1
97372,286,735,487,0,1
97440,283,735,487,0,1
97506,288,735,487,0,1
97571,291,735,487,0,1
97670,292,735,487,0,1
97735,295,735,487,0,1
97801,295,735,487,0,1
97867,290,735,487,0,1
97933,290,735,487,0,1
97966,290,735,487,0,1
98031,289,735,487,0,1
98097,294,735,487,0,1
98163,295,735,487,0,1
98229,293,735,487,0,1
98327,292,735,487,0,1
98405,290,735,487,0,1
98471,289,735,487,0,1
98536,291,735,487,0,1
98602,295,735,487,0,1
98668,297,735,487,0,1
98733,298,735,487,0,1
98832,300,735,487,0,1
98898,299,735,487,0,1
98964,298,735,487,0,1
99031,296,735,487,0,1
99097,295,735,487,0,1
99195,294,735,487,0,1
99260,294,735,487,0,1
99327,290,735,487,0,1
99393,285,735,487,0,1
99459,285,735,487,0,1
99558,289,735,487,0,1
99623,295,735,487,0,1
99689,300,735,487,0,1
99754,308,735,487,0,1
99853,314,735,487,0,1
99919,316,735,487,0,1
99985,319,735,487,0,1
100050,321,735,487,0,1
100116,321,735,487,0,1
100215,316,735,487,0,1
100281,310,735,487,0,1
100347,320,735,487,0,1
100413,323,735,487,0,1
100479,325,735,487,0,1
100577,327,735,487,0,1
100643,352,739,487,0,1
100709,340,741,487,0,1
100775,343,741,487,0,1
100842,350,741,487,0,1
100940,362,741,487,0,1
101005,360,741,487,0,1
101071,353,741,487,0,1
101137,350,741,487,0,1
101203,349,741,487,0,1
101301,347,741,487,0,1
101368,342,741,487,0,1
101434,345,741,487,0,1
101500,348,741,487,0,1
101565,349,741,487,0,1
101664,349,741,487,0,1
101730,358,741,487,0,1
101795,355,741,487,0,1
101861,356,741,487,0,1
101926,356,741,48,0,1
101960,356,741,48,0,1
102025,354,741,487,0,1
102090,351,741,487,0,1
102156,349,741,487,0,1
102222,354,741,487,0,1
102320,354,741,487,0,1
102386,357,741,487,0,1
102451,353,741,487,0,1
102517,352,741,487,0,1
102583,356,741,487,0,1
102682,357,741,487,1,1
102747,355,741,487,1,1
102814,356,741,487,1,1
102879,358,741,487,1,1
102945,354,741,487,1,1
103043,354,741,487,1,1
103109,355,741,487,1,1
103175,359,741,487,1,1
103241,361,741,487,1,1
103344,356,741,487,1,1
103415,355,741,487,1,1
103481,355,741,487,1,1
103547,356,741,487,0,1
103613,358,741,487,0,1
103678,359,741,487,0,1
103744,359,741,487,0,1
103777,359,741,487,0,0
103843,358,741,487,0,1
103909,358,741,487,0,1
103974,359,741,487,0,1
104040,368,741,487,0,1
104105,368,741,487,0,1
104138,368,741,487,0,0
104204,380,741,487,0,1
104270,352,741,487,0,1
104336,314,741,487,0,1
104402,272,741,487,0,1
104500,278,741,487,0,1
104566,260,741,487,0,1
104631,261,741,487,0,1
104697,276,741,487,0,1
104763,292,741,487,0,1
104862,298,741,487,0,1
104929,299,741,487,0,1
104995,299,741,487,0,1
105062,298,741,487,0,1
105128,296,741,487,0,1
105227,295,741,487,0,1
105293,298,741,487,0,1
105359,301,741,487,0,1
105425,309,741,487,0,1
105490,301,741,487,0,1
105589,293,741,487,0,1
105655,290,741,487,0,1
105721,291,741,487,0,1
105787,295,741,487,0,1
105853,295,741,487,0,1
105952,295,741,487,0,1
106018,297,741,487,0,1
106084,298,741,487,0,1
106150,300,741,487,0,1
106216,299,741,487,0,1
106314,297,741,487,0,1
106380,293,741,487,0,1
106446,293,741,487,0,1
106512,292,741,487,0,1
106578,292,741,487,0,1
106677,293,741,487,0,1
106743,293,741,487,0,1
106809,294,741,487,0,1
106875,292,741,487,0,1
106940,290,741,487,0,1
107039,290,741,487,0,1
107105,285,741,487,0,1
107171,285,741,487,0,1
107237,288,741,487,0,1
107303,288,741,487,0,1
107337,288,741,487,0,0
107403,286,741,487,0,1
107469,286,741,487,0,1
107535,287,741,487,0,1
107601,287,741,487,0,1
107667,286,741,487,0,1
107766,287,741,487,0,1
107832,286,741,487,0,1
107897,281,741,487,0,1
107963,281,741,487,0,1
108030,280,741,487,0,1
108129,283,741,487,0,1
108195,287,741,487,0,1
108261,288,741,487,0,1
108327,286,741,487,0,1
108392,287,741,487,0,1
108491,285,741,487,0,1
108558,284,741,487,0,1
108623,285,741,487,0,1
108690,285,741,487,0,1
108755,288,741,487,0,1
108854,287,741,487,0,1
108920,292,741,487,0,1
108986,293,741,487,0,1
109054,295,741,487,0,1
109119,295,741,487,0,1
109218,294,741,487,0,1
109285,296,741,487,0,1
109357,296,741,487,0,1
109432,298,741,487,0,1
109498,299,741,487,0,1
109564,296,741,487,0,1
109630,296,741,487,0,1
109729,297,741,487,0,1
109796,287,741,487,0,1
109862,288,741,487,0,1
109927,276,741,487,0,1
109993,278,741,487,0,1
110092,283,741,487,0,1
110158,284,741,487,0,1
110224,278,741,487,0,1
110291,285,741,487,0,1
110358,295,741,487,0,1
110424,295,741,487,0,1
110457,295,741,487,0,1
110523,280,741,487,0,1
110589,277,741,487,0,1
110654,278,741,487,0,1
110721,279,741,487,0,1
110819,279,741,487,0,1
110885,277,741,487,0,1
110951,285,741,487,0,0
111019,286,741,487,0,0
111086,282,741,487,0,0
111152,283,741,487,0,0
111250,284,741,487,0,0
111316,287,741,487,0,0
111382,287,741,487,0,0
111448,286,741,487,0,0
111514,286,741,487,0,0
111547,286,741,487,0,0
111613,295,741,487,0,0
111679,296,741,487,0,0
111744,298,741,487,0,0
111811,306,741,487,0,0
111877,308,741,487,0,0
111976,314,741,487,0,0
112042,316,741,487,0,0
112109,321,741,487,0,0
112174,327,741,487,0,0
112241,338,741,487,0,0
112340,341,741,487,0,0
112406,344,741,487,0,0
112472,350,741,487,0,0
112538,351,741,487,0,0
112604,358,741,487,0,0
112703,354,741,487,0,0
112769,347,741,487,0,0
112836,337,741,487,0,0
112902,338,741,487,0,0
112967,343,741,487,0,0
113066,346,741,487,0,0
113132,347,741,487,0,0
113198,353,741,487,0,0
113265,354,741,487,0,0
113331,357,741,487,0,0
113430,360,741,487,0,0
113496,360,741,487,0,0
113562,359,741,487,0,0
113628,356,741,487,0,0
113694,357,741,487,0,0
113793,357,741,487,0,0
113859,357,741,487,0,0
113925,357,741,487,0,0
113991,358,741,487,0,0
114057,359,741,487,0,0
114156,359,741,487,0,0
114222,358,741,487,0,0
114297,359,741,487,0,0
114368,361,741,487,0,0
114434,360,741,487,0,0
114500,358,741,487,0,0
114566,360,741,487,0,0
114632,360,741,487,0,0
114731,359,741,487,1,0
114797,360,741,487,1,0
114866,364,741,487,1,0
114933,365,741,487,1,0
114999,365,741,487,1,0
115103,365,741,487,1,0
115168,360,741,487,1,0
115233,359,741,487,1,0
115299,358,741,487,1,0
115381,361,741,487,0,0
115452,364,741,487,0,0
115518,364,741,487,0,0
115583,362,741,487,0,0
115649,362,741,487,0,0
115682,362,741,487,0,0
115750,358,741,487,0,0
115816,354,741,487,0,0
115882,355,741,487,0,0
115948,358,741,487,0,0
116013,360,741,487,0,0
116111,359,741,487,0,0
116176,358,741,487,0,0
116242,357,741,487,0,0
116315,359,741,487,0,0
116384,359,741,487,0,0
